author_id,institution_id,n_papers_with_inst,display_name,ror,country_code,city,region,latitude,longitude,geo_cluster
A5070966718,I4210101743,2,"Laboratoire d'Informatique, de Robotique et de Microélectronique de Montpellier",https://ror.org/013yean28,FR,Montpellier,,43.610931396484375,3.876349925994873,6
A5070975377,I175594653,2,John Brown University,https://ror.org/02ct41q97,US,Siloam Springs,Arkansas,36.189998626708984,-94.55860900878906,37
A5070997520,I592451,2,Indiana University,https://ror.org/01kg8sb98,US,Bloomington,,39.16532897949219,-86.5263900756836,1
A5071007779,I1306409833,3,Adobe Systems (United States),https://ror.org/059tvcg64,US,San Jose,California,37.33098983764648,-121.89387512207033,9
A5071010083,I130701444,1,Georgia Institute of Technology,https://ror.org/01zkghx44,US,Atlanta,,33.749000549316406,-84.38797760009766,1
A5071052343,I84218800,1,"University of California, Davis",https://ror.org/05rrcem69,US,Davis,,38.5449104309082,-121.74051666259766,9
A5071066797,I12356871,3,Télécom Paris,https://ror.org/01naq7912,FR,Paris,,48.85340881347656,2.34879994392395,14
A5071070416,I1288214837,1,United States Naval Research Laboratory,https://ror.org/04d23a975,US,Washington,,38.895111083984375,-77.03636932373047,1
A5071074745,I114832834,1,Tulane University,https://ror.org/04vmvtb21,US,New Orleans,,29.95465087890625,-90.0750732421875,1
A5071094223,I26120043,1,Ochanomizu University,https://ror.org/03599d813,JP,Tokyo,,35.68949890136719,139.69171142578125,33
A5071098711,I189712700,3,University of Konstanz,https://ror.org/0546hnb39,DE,Konstanz,,47.66033172607422,9.175820350646973,6
A5071098748,I59553526,1,Stony Brook University,https://ror.org/05qghxh33,US,Stony Brook,,40.92565155029297,-73.14093780517578,1
A5071106803,I2802966293,1,Urban College of Boston,https://ror.org/02yec8h85,US,Boston,Massachusetts,42.3529167175293,-71.06414794921875,1
A5071122261,I52357470,1,The Ohio State University,https://ror.org/00rs6vg23,US,Columbus,,39.961181640625,-82.99878692626953,1
A5071154374,I2802964274,1,Interface (United States),https://ror.org/04nvtmr42,US,La Grange,Georgia,33.0030403137207,-85.0560073852539,1
A5071156124,I1305444813,1,Capital One (United States),https://ror.org/00svp7168,US,Tysons Corner,Virginia,38.92418670654297,-77.21318054199219,1
A5071170000,I1283280774,1,Brigham and Women's Hospital,https://ror.org/04b6nzv94,US,Boston,,42.358428955078125,-71.05976867675781,1
A5071180150,I74775410,1,Rice University,https://ror.org/008zs3103,US,Houston,,29.763280868530273,-95.36327362060548,35
A5071183334,I114027177,2,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,US,Chapel Hill,,35.91320037841797,-79.05583953857422,1
A5071220385,I153267046,5,University of Kaiserslautern,https://ror.org/04zrf7b53,DE,Kaiserslautern,,49.44300079345703,7.771609783172607,6
A5071234214,I102134673,3,Linköping University,https://ror.org/05ynxx418,SE,Linköping,,58.410858154296875,15.621569633483888,6
A5071275461,I859038795,1,Virginia Tech,https://ror.org/02smfhw86,US,Blacksburg,,37.22956848144531,-80.4139404296875,1
A5071286871,I149899117,1,Max Planck Society,https://ror.org/01hhn8329,DE,Munich,,48.137428283691406,11.57548999786377,6
A5071340641,I189712700,1,University of Konstanz,https://ror.org/0546hnb39,DE,Konstanz,,47.66033172607422,9.175820350646973,6
A5071356824,I889458895,6,University of Hong Kong,https://ror.org/02zhqgq86,HK,Hong Kong,,22.2783203125,114.17469024658205,5
A5071390048,I129774422,1,University of Vienna,https://ror.org/03prydq77,AT,Vienna,,48.20848846435547,16.372079849243164,6
A5071409292,I84218800,2,"University of California, Davis",https://ror.org/05rrcem69,US,Davis,,38.5449104309082,-121.74051666259766,9
A5071409576,I86122600,1,Numerical Algorithms Group (United Kingdom),https://ror.org/04pcnys31,GB,Oxford,,51.79310607910156,-1.2743500471115112,6
A5071444700,I76130692,2,Zhejiang University,https://ror.org/00a2xv884,CN,Hangzhou,,30.29364967346191,120.1614227294922,8
A5071520445,I1343190059,1,VRVis GmbH (Austria),https://ror.org/02xyxvc90,AT,Vienna,,48.20848846435547,16.372079849243164,6
A5071520966,I97018004,1,Stanford University,https://ror.org/00f54p054,US,Stanford,,37.424110412597656,-122.16607666015624,9
A5071523897,I4210161853,1,Budapest Institute,https://ror.org/050hvq478,HU,Budapest,,47.50014114379883,19.07272720336914,6
A5071545016,I100296615,1,École Nationale de l’Aviation Civile,https://ror.org/022zdgq74,FR,Toulouse,,43.6042594909668,1.4436700344085691,6
A5071560359,I139660479,11,Central South University,https://ror.org/00f1zfq44,CN,Changsha,,28.198740005493164,112.97087097167967,18
A5071602354,I1307098950,1,Salk Institute for Biological Studies,https://ror.org/03xez1567,US,La Jolla,,32.84727096557617,-117.27420043945312,11
A5071632287,I130769515,1,Pennsylvania State University,https://ror.org/04p491231,US,State College,,40.79338836669922,-77.86000061035156,1
A5071641412,I859038795,1,Virginia Tech,https://ror.org/02smfhw86,US,Blacksburg,,37.22956848144531,-80.4139404296875,1
A5071662958,I139660479,1,Central South University,https://ror.org/00f1zfq44,CN,Changsha,,28.198740005493164,112.97087097167967,18
A5071681891,I180825142,12,"City, University of London",https://ror.org/04489at23,GB,London,,51.50852966308594,-0.1257400065660476,6
A5071682938,I36258959,1,"University of California, San Diego",https://ror.org/0168r3w48,US,San Diego,,32.7157096862793,-117.16471862792967,11
A5071706843,I18014758,1,Simon Fraser University,https://ror.org/0213rcc28,CA,Burnaby,,49.266361236572266,-122.95262908935548,3
A5071723951,I189712700,6,University of Konstanz,https://ror.org/0546hnb39,DE,Konstanz,,47.66033172607422,9.175820350646973,6
A5071733793,I4210142140,1,Walt Disney (United States),https://ror.org/04eg47h42,US,Burbank,California,34.18129348754883,-118.30976104736328,11
A5071755113,I97018004,1,Stanford University,https://ror.org/00f54p054,US,Stanford,,37.424110412597656,-122.16607666015624,9
A5071777317,I154099455,1,Shandong University,https://ror.org/0207yh398,CN,Jinan,,36.668331146240234,116.99722290039062,2
A5071829277,I2803058125,1,Seoul National University Bundang Hospital,https://ror.org/00cb3km46,KR,Seongnam-si,,37.4386100769043,127.13777923583984,25
A5071834503,I129604602,1,University of Sydney,https://ror.org/0384j8v12,AU,Sydney,,-33.86785125732422,151.2073211669922,15
A5071837282,I154425047,1,University of Alberta,https://ror.org/0160cpw27,CA,Edmonton,,53.550140380859375,-113.46871185302734,-1
A5071857918,I1341640284,1,Centrum Wiskunde & Informatica,https://ror.org/00x7ekv49,NL,Amsterdam,,52.37403106689453,4.889689922332764,6
A5071892737,I188538660,2,University of Colorado Boulder,https://ror.org/02ttsq026,US,Boulder,,40.014991760253906,-105.2705535888672,22
A5071893913,I130701444,2,Georgia Institute of Technology,https://ror.org/01zkghx44,US,Atlanta,,33.749000549316406,-84.38797760009766,1
A5071898071,I153267046,12,University of Kaiserslautern,https://ror.org/04zrf7b53,DE,Kaiserslautern,,49.44300079345703,7.771609783172607,6
A5071922502,I1286329397,1,United States Geological Survey,https://ror.org/035a68863,US,Reston,,38.968719482421875,-77.34110260009766,1
A5071924144,I926574661,1,Leipzig University,https://ror.org/03s7gtk40,DE,Leipzig,,51.33961868286133,12.37129020690918,6
A5071925791,I861853513,1,Sapienza University of Rome,https://ror.org/02be6w209,IT,Rome,,41.89192962646485,12.511329650878906,50
A5071936673,I136199984,1,Harvard University,https://ror.org/03vek6s52,US,Cambridge,,42.375099182128906,-71.1056137084961,1
A5071994103,I136199984,1,Harvard University,https://ror.org/03vek6s52,US,Cambridge,,42.375099182128906,-71.1056137084961,1
A5072017344,I130769515,1,Pennsylvania State University,https://ror.org/04p491231,US,State College,,40.79338836669922,-77.86000061035156,1
A5072030504,I74973139,1,Carnegie Mellon University,https://ror.org/05x2bcf33,US,Pittsburgh,,40.44062042236328,-79.99588775634766,1
A5072037690,I106118109,1,Eötvös Loránd University,https://ror.org/01jsq2704,HU,Budapest,,47.498348236083984,19.040449142456055,6
A5072044074,I1320752870,1,Congressional Budget Office,https://ror.org/03trkbn45,US,Washington D.C.,District of Columbia,38.88506317138672,-77.01366424560547,1
A5072048687,I35440088,1,ETH Zurich,https://ror.org/05a28rw58,CH,Zurich,,47.366668701171875,8.550000190734863,6
A5072051036,I137902535,3,North Carolina State University,https://ror.org/04tj63d06,US,Raleigh,,35.772098541259766,-78.63861083984375,1
A5072067957,I102197404,1,Université Paris-Sud,https://ror.org/028rypz17,FR,Orsay,,48.69572067260742,2.187269926071167,14
A5072088220,I151201029,1,Consejo Nacional de Investigaciones Científicas y Técnicas,https://ror.org/03cqe8w59,AR,Buenos Aires,,-34.61315155029297,-58.37723159790039,39
A5072130557,I66862912,1,Chalmers University of Technology,https://ror.org/040wg7k59,SE,Gothenburg,,57.70716094970703,11.966790199279783,6
A5072137303,I181653535,1,San Diego Supercomputer Center,https://ror.org/04mg3nk07,US,San Diego,,32.7157096862793,-117.16471862792967,11
A5072140184,I195893171,1,Zuse Institute Berlin,https://ror.org/02eva5865,DE,Berlin,,52.52436828613281,13.410530090332031,6
A5072182270,I181653535,1,San Diego Supercomputer Center,https://ror.org/04mg3nk07,US,San Diego,,32.7157096862793,-117.16471862792967,11
A5072183933,I4210151791,1,Genomics (United Kingdom),https://ror.org/053a6xa29,GB,Oxford,,51.75258255004883,-1.2669517993927002,6
A5072207781,I4092182,4,Graz University of Technology,https://ror.org/00d7xrm67,AT,Graz,,47.06666946411133,15.449999809265137,6
A5072234144,I2250653659,1,Tencent (China),https://ror.org/00hhjss72,CN,Shenzhen,,22.54553985595703,114.06829833984376,5
A5072242598,I157725225,1,University of Illinois Urbana-Champaign,https://ror.org/047426m28,US,Urbana,,40.110591888427734,-88.20726776123047,1
A5072243347,I18014758,7,Simon Fraser University,https://ror.org/0213rcc28,CA,Burnaby,,49.266361236572266,-122.95262908935548,3
A5072249624,I1341412227,1,IBM (United States),https://ror.org/05hh8d621,US,Armonk,New York,41.10853958129883,-73.72046661376953,1
A5072259452,I138211613,2,Austrian Academy of Sciences,https://ror.org/03anc3s24,AT,Vienna,,48.20848846435547,16.372079849243164,6
A5072277937,I60488453,2,Middlesex University,https://ror.org/01rv4p989,GB,London,,51.50852966308594,-0.1257400065660476,6
A5072282499,I181653535,1,San Diego Supercomputer Center,https://ror.org/04mg3nk07,US,San Diego,,32.7157096862793,-117.16471862792967,11
A5072301014,I1283103587,1,AT&T (United States),https://ror.org/02bbd5539,US,Bedminster,New Jersey,40.669578552246094,-74.63646697998047,1
A5072306303,I223822909,1,Heidelberg University,https://ror.org/038t36y30,DE,Heidelberg,,49.40768051147461,8.690790176391602,6
A5072311778,I2800006345,1,Leiden University Medical Center,https://ror.org/05xvt9f17,NL,Leiden,,52.158329010009766,4.493060111999512,6
A5072338549,I55732556,1,Arizona State University,https://ror.org/03efmqc40,US,Tempe,,33.41476821899414,-111.90930938720705,28
A5072357388,I130438778,1,Memorial University of Newfoundland,https://ror.org/04haebc03,CA,St. John's,,47.56494140625,-52.70930862426758,34
A5072366651,I189712700,1,University of Konstanz,https://ror.org/0546hnb39,DE,Konstanz,,47.66033172607422,9.175820350646973,6
A5072366959,I136199984,1,Harvard University,https://ror.org/03vek6s52,US,Cambridge,,42.375099182128906,-71.1056137084961,1
A5072369536,I173498003,1,Palo Alto Research Center,https://ror.org/0529fxt39,US,Palo Alto,California,37.40271759033203,-122.1479949951172,9
A5072370411,I1341412227,1,IBM (United States),https://ror.org/05hh8d621,US,Armonk,New York,41.10853958129883,-73.72046661376953,1
A5072386149,I4210128666,1,Institut Claudius Regaud,https://ror.org/03pa87f90,FR,Toulouse,,43.59964370727539,1.4321420192718506,6
A5072393155,I22465464,1,University of Münster,https://ror.org/00pd74e08,DE,Münster,,51.96236038208008,7.6257100105285645,6
A5072397278,I74973139,1,Carnegie Mellon University,https://ror.org/05x2bcf33,US,Pittsburgh,,40.44062042236328,-79.99588775634766,1
A5072400997,I161296585,2,Tokyo University of Science,https://ror.org/05sj3n476,JP,Tokyo,,35.69966125488281,139.74298095703125,33
A5072418452,I15196421,1,University of Applied Sciences and Arts of Southern Switzerland,https://ror.org/05ep8g269,CH,Bioggio,,46.01356887817383,8.911029815673828,6
A5072464496,I4432739,1,University of Bergen,https://ror.org/03zga2b32,NO,Bergen,,60.39299011230469,5.324150085449219,20
A5072475394,I4210151938,2,Eye Institute of Utah,https://ror.org/04kcn9y49,US,Salt Lake City,Utah,40.68719482421875,-111.8696517944336,0
A5072503687,I2802348851,1,Vision Australia,https://ror.org/05vje5x10,AU,Melbourne,Victoria,-37.838680267333984,145.03285217285156,12
A5072551350,I138006243,1,University of Arizona,https://ror.org/03m2x1q45,US,Tucson,,32.22174072265625,-110.92648315429688,28
A5072566909,I2802619606,2,Klinikum rechts der Isar,https://ror.org/04jc43x05,DE,Munich,,48.137428283691406,11.57548999786377,6
A5072582272,I153267046,1,University of Kaiserslautern,https://ror.org/04zrf7b53,DE,Kaiserslautern,,49.44300079345703,7.771609783172607,6
A5072584079,I137902535,1,North Carolina State University,https://ror.org/04tj63d06,US,Raleigh,,35.772098541259766,-78.63861083984375,1
A5072594625,I161318765,3,"University of California, Los Angeles",https://ror.org/046rm7j60,US,Los Angeles,,34.05223083496094,-118.24368286132812,11
A5072598654,I189712700,5,University of Konstanz,https://ror.org/0546hnb39,DE,Konstanz,,47.66033172607422,9.175820350646973,6
A5072621491,I1327163397,2,State University of New York,https://ror.org/01q1z8k08,US,Albany,,42.65258026123047,-73.75623321533203,1
A5072624020,I39586589,1,Swansea University,https://ror.org/053fq8t95,GB,Swansea,,51.62078857421875,-3.943229913711548,6
A5072631742,I153267046,1,University of Kaiserslautern,https://ror.org/04zrf7b53,DE,Kaiserslautern,,49.44300079345703,7.771609783172607,6
A5072633418,I13955877,1,Bar-Ilan University,https://ror.org/03kgsv495,IL,Ramat Gan,,32.067779541015625,34.842498779296875,26
A5072638742,I57206974,1,New York University,https://ror.org/0190ak572,US,New York,,40.71427154541016,-74.00596618652344,1
A5072646878,I4210114081,1,Korea Kacoh (South Korea),https://ror.org/02930yz47,KR,Seoul,,37.48896026611328,126.8979949951172,25
A5072651383,I4210164937,1,Microsoft Research (United Kingdom),https://ror.org/05k87vq12,GB,Cambridge,,52.19491958618164,0.134904995560646,6
A5072664152,I130701444,1,Georgia Institute of Technology,https://ror.org/01zkghx44,US,Atlanta,,33.749000549316406,-84.38797760009766,1
A5072665632,I86519309,1,The University of Texas at Austin,https://ror.org/00hj54h04,US,Austin,,30.26715087890625,-97.74305725097656,35
A5072682773,I1291425158,1,Google (United States),https://ror.org/00njsd438,US,Mountain View,California,37.42295455932617,-122.08406066894533,9
A5072684302,I18014758,1,Simon Fraser University,https://ror.org/0213rcc28,CA,Burnaby,,49.266361236572266,-122.95262908935548,3
A5072687280,I102134673,5,Linköping University,https://ror.org/05ynxx418,SE,Linköping,,58.410858154296875,15.621569633483888,6
A5072697451,I195893171,3,Zuse Institute Berlin,https://ror.org/02eva5865,DE,Berlin,,52.52436828613281,13.410530090332031,6
A5072700322,I71920554,8,King Abdullah University of Science and Technology,https://ror.org/01q3tbs38,SA,Jeddah,,21.49011993408203,39.186241149902344,30
A5072704951,I66946132,2,"University of Maryland, College Park",https://ror.org/047s2c258,US,College Park,,38.98067092895508,-76.93692016601562,1
A5072729601,I76130692,1,Zhejiang University,https://ror.org/00a2xv884,CN,Hangzhou,,30.29364967346191,120.1614227294922,8
A5072790987,I4210151791,1,Genomics (United Kingdom),https://ror.org/053a6xa29,GB,Oxford,,51.75258255004883,-1.2669517993927002,6
A5072801804,I52357470,1,The Ohio State University,https://ror.org/00rs6vg23,US,Columbus,,39.961181640625,-82.99878692626953,1
A5072814762,I141472210,1,University of Alaska Fairbanks,https://ror.org/01j7nq853,US,Fairbanks,,64.83778381347656,-147.7163848876953,-1
A5072827199,I31512782,2,Technical University of Darmstadt,https://ror.org/05n911h24,DE,Darmstadt,,49.87166976928711,8.650270462036133,6
A5072912898,I136199984,1,Harvard University,https://ror.org/03vek6s52,US,Cambridge,,42.375099182128906,-71.1056137084961,1
A5072913146,I4210114115,1,IBM Research - Thomas J. Watson Research Center,https://ror.org/0265w5591,US,Yorktown Heights,,41.27093124389648,-73.77763366699219,1
A5072913460,I114832834,1,Tulane University,https://ror.org/04vmvtb21,US,New Orleans,,29.95465087890625,-90.0750732421875,1
A5072951828,I148366613,2,National Yang Ming Chiao Tung University,https://ror.org/00se2k293,TW,Hsinchu,,24.80360984802246,120.96861267089844,51
A5073000458,I200769079,5,Hong Kong University of Science and Technology,https://ror.org/00q4vv597,HK,Hong Kong,,22.2783203125,114.17469024658205,5
A5073004897,I56590836,1,Monash University,https://ror.org/02bfwt286,AU,Melbourne,,-37.81399917602539,144.96331787109375,12
A5073022588,I31512782,1,Technical University of Darmstadt,https://ror.org/05n911h24,DE,Darmstadt,,49.87166976928711,8.650270462036133,6
A5073023637,I99041443,1,Mississippi State University,https://ror.org/0432jq872,US,Starkville,,33.45048904418945,-88.81961059570312,1
